listing_id,city,neighbourhood,price,rooms_left,is_pet_friendly,near_transit,has_breakfast,avg_30d_price,deal_threshold,is_deal,deal_percentage,tags,limited_availability,availability_level,neighbourhood_group,deal_start,deal_expiry,days_until_expiry,why_this_deal,what_to_watch
151199,NYC,Astoria,149.0,6,0,1,1,151.71,128.9535,False,1.8,"Near transit, Breakfast included",False,Low,Queens,2025-12-01 00:45:32.866180,2025-12-18 00:45:32.866180,11,"near transit, in Queens",book within 48h for best rate
74333,NYC,East Harlem,80.0,28,0,1,1,88.82,75.49699999999999,False,9.9,"Near transit, Breakfast included",False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-10 00:45:32.866180,3,"near transit, in Manhattan",book within 48h for best rate
179741,NYC,Nolita,370.0,24,1,0,1,348.01,295.8085,False,0.0,"Pet-friendly, Breakfast included",False,High,Manhattan,2025-12-07 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Manhattan",book within 48h for best rate
74438,NYC,Hell's Kitchen,299.0,13,1,1,1,310.74,264.129,False,3.8,"Pet-friendly, Near transit, Breakfast included",False,Medium,Manhattan,2025-12-04 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
152263,NYC,Harlem,350.0,10,1,1,1,364.9,310.16499999999996,False,4.1,"Pet-friendly, Near transit, Breakfast included",False,Medium,Manhattan,2025-12-02 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Manhattan",book within 48h for best rate
182069,NYC,East Harlem,100.0,15,1,1,1,112.73,95.8205,False,11.3,"Pet-friendly, Near transit, Breakfast included",False,Medium,Manhattan,2025-12-02 00:45:32.866180,2025-12-11 00:45:32.866180,4,"11% off, pet-friendly, in Manhattan",book within 48h for best rate
74680,NYC,Astoria,119.0,7,0,1,0,117.85,100.1725,False,0.0,Near transit,False,Low,Queens,2025-12-01 00:45:32.866180,2025-12-15 00:45:32.866180,8,"near transit, in Queens",book within 48h for best rate
74821,NYC,Harlem,149.0,7,1,1,0,148.99,126.64150000000001,False,-0.0,"Pet-friendly, Near transit",False,Low,Manhattan,2025-12-01 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Manhattan",expires in 2d
182177,NYC,Allerton,166.0,6,0,1,1,189.37,160.9645,False,12.3,"Near transit, Breakfast included",False,Low,Bronx,2025-12-04 00:45:32.866180,2025-12-09 00:45:32.866180,2,"12% off, near transit, in Bronx",expires in 2d
235951,NYC,Midtown,160.0,14,0,0,0,183.2,155.72,False,12.7,Standard,False,Medium,Manhattan,2025-12-05 00:45:32.866180,2025-12-09 00:45:32.866180,2,"13% off, in Manhattan",expires in 2d
235960,NYC,Lower East Side,150.0,28,0,1,0,160.55,136.4675,False,6.6,Near transit,False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-18 00:45:32.866180,11,"near transit, in Manhattan",book within 48h for best rate
189732,NYC,East New York,183.0,22,1,1,0,181.16,153.986,False,0.0,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Brooklyn",book within 48h for best rate
190267,NYC,Upper East Side,179.0,15,1,1,1,184.83,157.1055,False,3.2,"Pet-friendly, Near transit, Breakfast included",False,Medium,Manhattan,2025-12-07 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
190974,NYC,Park Slope,130.0,22,1,0,0,132.59,112.7015,False,2.0,Pet-friendly,False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Brooklyn",book within 48h for best rate
239733,NYC,Ditmars Steinway,75.0,29,1,0,0,73.61,62.5685,False,0.0,Pet-friendly,False,High,Queens,2025-12-02 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Queens",book within 48h for best rate
242643,NYC,Williamsburg,146.0,26,1,1,0,157.32,133.72199999999998,False,7.2,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-18 00:45:32.866180,11,"pet-friendly, in Brooklyn",book within 48h for best rate
157673,NYC,Bedford-Stuyvesant,65.0,10,1,0,1,62.5,53.125,False,0.0,"Pet-friendly, Breakfast included",False,Medium,Brooklyn,2025-12-06 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Brooklyn",book within 48h for best rate
197931,NYC,Hell's Kitchen,261.0,23,1,0,1,265.48,225.65800000000002,False,1.7,"Pet-friendly, Breakfast included",False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Manhattan",book within 48h for best rate
245574,NYC,Bedford-Stuyvesant,140.0,29,0,1,1,145.79,123.9215,False,4.0,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-18 00:45:32.866180,11,"near transit, in Brooklyn",book within 48h for best rate
197942,NYC,Bedford-Stuyvesant,198.0,20,1,1,0,181.32,154.12199999999999,False,0.0,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-02 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Brooklyn",book within 48h for best rate
162508,NYC,Crown Heights,130.0,28,1,0,0,123.32,104.82199999999999,False,0.0,Pet-friendly,False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Brooklyn",book within 48h for best rate
248865,NYC,Greenpoint,235.0,29,0,0,0,239.01,203.15849999999998,False,1.7,Standard,False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-15 00:45:32.866180,8,in Brooklyn,book within 48h for best rate
163814,NYC,East Village,179.0,23,0,0,0,185.31,157.5135,False,3.4,Standard,False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-19 00:45:32.866180,12,in Manhattan,book within 48h for best rate
200955,NYC,Stuyvesant Town,125.0,10,0,0,0,118.88,101.04799999999999,False,0.0,Standard,False,Medium,Manhattan,2025-12-01 00:45:32.866180,2025-12-14 00:45:32.866180,7,in Manhattan,book within 48h for best rate
201992,NYC,Park Slope,190.0,25,1,0,0,186.49,158.5165,False,0.0,Pet-friendly,False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
249704,NYC,Williamsburg,150.0,9,0,1,1,158.03,134.3255,False,5.1,"Near transit, Breakfast included",False,Medium,Brooklyn,2025-12-02 00:45:32.866180,2025-12-16 00:45:32.866180,9,"near transit, in Brooklyn",book within 48h for best rate
204065,NYC,Clinton Hill,448.0,8,1,1,0,424.68,360.978,False,0.0,"Pet-friendly, Near transit",False,Low,Brooklyn,2025-12-01 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Brooklyn",book within 48h for best rate
205485,NYC,Bedford-Stuyvesant,185.0,25,1,0,1,168.57,143.28449999999998,False,0.0,"Pet-friendly, Breakfast included",False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Brooklyn",book within 48h for best rate
286662,NYC,Crown Heights,110.0,23,1,1,1,102.66,87.261,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Brooklyn",book within 48h for best rate
205867,NYC,Williamsburg,120.0,11,0,0,0,113.33,96.3305,False,0.0,Standard,False,Medium,Brooklyn,2025-12-07 00:45:32.866180,2025-12-17 00:45:32.866180,10,in Brooklyn,book within 48h for best rate
287397,NYC,Bedford-Stuyvesant,74.0,19,1,1,1,77.53,65.9005,False,4.6,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Brooklyn",book within 48h for best rate
253466,NYC,Greenpoint,235.0,10,1,0,0,236.41,200.9485,False,0.6,Pet-friendly,False,Medium,Brooklyn,2025-12-04 00:45:32.866180,2025-12-19 00:45:32.866180,12,"pet-friendly, in Brooklyn",book within 48h for best rate
253471,NYC,Greenpoint,235.0,26,0,0,0,258.2,219.46999999999997,False,9.0,Standard,False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-10 00:45:32.866180,3,in Brooklyn,book within 48h for best rate
253475,NYC,Greenpoint,235.0,18,0,1,1,254.0,215.9,False,7.5,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-17 00:45:32.866180,10,"near transit, in Brooklyn",book within 48h for best rate
206772,NYC,Williamsburg,190.0,15,0,0,1,209.78,178.313,False,9.4,Breakfast included,False,Medium,Brooklyn,2025-12-04 00:45:32.866180,2025-12-17 00:45:32.866180,10,"breakfast included, in Brooklyn",book within 48h for best rate
253800,NYC,Greenpoint,235.0,23,0,0,0,227.23,193.1455,False,0.0,Standard,False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-11 00:45:32.866180,4,in Brooklyn,book within 48h for best rate
253803,NYC,Greenpoint,235.0,22,0,0,0,252.05,214.2425,False,6.8,Standard,False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-12 00:45:32.866180,5,in Brooklyn,book within 48h for best rate
253806,NYC,Greenpoint,256.0,18,1,1,1,276.66,235.161,False,7.5,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-02 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Brooklyn",expires in 2d
253811,NYC,Greenpoint,235.0,6,0,0,1,256.5,218.025,False,8.4,Breakfast included,False,Low,Brooklyn,2025-12-05 00:45:32.866180,2025-12-10 00:45:32.866180,3,"breakfast included, in Brooklyn",book within 48h for best rate
253815,NYC,Greenpoint,235.0,23,0,0,0,215.59,183.2515,False,0.0,Standard,False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-14 00:45:32.866180,7,in Brooklyn,book within 48h for best rate
287408,NYC,Hell's Kitchen,164.0,26,1,1,0,156.12,132.702,False,0.0,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-13 00:45:32.866180,6,"pet-friendly, in Manhattan",book within 48h for best rate
287845,NYC,Carroll Gardens,275.0,17,0,0,1,274.28,233.13799999999998,False,0.0,Breakfast included,False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-11 00:45:32.866180,4,"breakfast included, in Brooklyn",book within 48h for best rate
208889,NYC,Bedford-Stuyvesant,71.0,7,0,1,1,77.39,65.7815,False,8.3,"Near transit, Breakfast included",False,Low,Brooklyn,2025-12-06 00:45:32.866180,2025-12-12 00:45:32.866180,5,"near transit, in Brooklyn",book within 48h for best rate
290123,NYC,Flatiron District,199.0,24,1,0,0,215.1,182.83499999999998,False,7.5,Pet-friendly,False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
292121,NYC,Hell's Kitchen,157.0,17,1,1,0,178.9,152.065,False,12.2,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-02 00:45:32.866180,2025-12-20 00:45:32.866180,13,"12% off, pet-friendly, in Manhattan",book within 48h for best rate
255601,NYC,Bedford-Stuyvesant,161.0,22,1,1,0,161.57,137.3345,False,0.4,"Pet-friendly, Near transit",False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
292800,NYC,West Village,235.0,25,1,0,1,261.36,222.156,False,10.1,"Pet-friendly, Breakfast included",False,High,Manhattan,2025-12-02 00:45:32.866180,2025-12-13 00:45:32.866180,6,"10% off, pet-friendly, in Manhattan",book within 48h for best rate
294227,NYC,Greenpoint,235.0,7,0,0,1,242.08,205.768,False,2.9,Breakfast included,False,Low,Brooklyn,2025-12-03 00:45:32.866180,2025-12-14 00:45:32.866180,7,"breakfast included, in Brooklyn",book within 48h for best rate
294242,NYC,Greenpoint,256.0,5,0,0,0,289.87,246.3895,False,11.7,Standard,False,Low,Brooklyn,2025-12-04 00:45:32.866180,2025-12-12 00:45:32.866180,5,"12% off, in Brooklyn",book within 48h for best rate
294250,NYC,Upper West Side,175.0,22,0,1,0,162.67,138.2695,False,0.0,Near transit,False,High,Manhattan,2025-12-04 00:45:32.866180,2025-12-10 00:45:32.866180,3,"near transit, in Manhattan",book within 48h for best rate
255957,NYC,Nolita,495.0,12,0,1,0,451.01,383.3585,False,0.0,Near transit,False,Medium,Manhattan,2025-12-04 00:45:32.866180,2025-12-09 00:45:32.866180,2,"near transit, in Manhattan",expires in 2d
257097,NYC,Bedford-Stuyvesant,193.0,29,1,0,1,208.36,177.106,False,7.4,"Pet-friendly, Breakfast included",False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-16 00:45:32.866180,9,"pet-friendly, in Brooklyn",book within 48h for best rate
294259,NYC,Greenpoint,235.0,22,1,0,1,256.03,217.62549999999996,False,8.2,"Pet-friendly, Breakfast included",False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Brooklyn",book within 48h for best rate
294263,NYC,Greenpoint,235.0,11,1,1,1,232.62,197.727,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,Medium,Brooklyn,2025-12-05 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
294280,NYC,Greenpoint,235.0,20,0,0,0,258.27,219.52949999999998,False,9.0,Standard,False,High,Brooklyn,2025-12-07 00:45:32.866180,2025-12-17 00:45:32.866180,10,in Brooklyn,book within 48h for best rate
294490,NYC,Greenpoint,306.0,14,0,0,1,301.04,255.88400000000001,False,0.0,Breakfast included,False,Medium,Brooklyn,2025-12-07 00:45:32.866180,2025-12-13 00:45:32.866180,6,"breakfast included, in Brooklyn",book within 48h for best rate
219066,NYC,Bensonhurst,110.0,12,1,1,0,119.48,101.558,False,7.9,"Pet-friendly, Near transit",False,Medium,Brooklyn,2025-12-04 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
295998,NYC,Upper West Side,300.0,13,0,1,1,306.48,260.508,False,2.1,"Near transit, Breakfast included",False,Medium,Manhattan,2025-12-07 00:45:32.866180,2025-12-10 00:45:32.866180,3,"near transit, in Manhattan",book within 48h for best rate
258838,NYC,Arrochar,279.0,19,1,0,0,289.15,245.77749999999997,False,3.5,Pet-friendly,False,High,Staten Island,2025-12-07 00:45:32.866180,2025-12-18 00:45:32.866180,11,"pet-friendly, in Staten Island",book within 48h for best rate
220739,NYC,Bushwick,296.0,12,0,0,0,300.69,255.5865,False,1.6,Standard,False,Medium,Brooklyn,2025-12-07 00:45:32.866180,2025-12-18 00:45:32.866180,11,in Brooklyn,book within 48h for best rate
260672,NYC,East New York,135.0,15,0,1,0,130.67,111.06949999999999,False,0.0,Near transit,False,Medium,Brooklyn,2025-12-02 00:45:32.866180,2025-12-09 00:45:32.866180,2,"near transit, in Brooklyn",expires in 2d
220946,NYC,East Village,119.0,14,1,1,1,112.92,95.982,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,Medium,Manhattan,2025-12-06 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Manhattan",book within 48h for best rate
299531,NYC,East New York,95.0,28,0,0,1,96.59,82.1015,False,1.6,Breakfast included,False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-19 00:45:32.866180,12,"breakfast included, in Brooklyn",book within 48h for best rate
260755,NYC,Tribeca,262.0,14,1,1,0,277.94,236.249,False,5.7,"Pet-friendly, Near transit",False,Medium,Manhattan,2025-12-04 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Manhattan",book within 48h for best rate
302238,NYC,Harlem,395.0,18,1,1,1,369.96,314.46599999999995,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-17 00:45:32.866180,10,"pet-friendly, in Manhattan",book within 48h for best rate
222913,NYC,Lower East Side,240.0,7,1,0,0,229.21,194.8285,False,0.0,Pet-friendly,False,Low,Manhattan,2025-12-02 00:45:32.866180,2025-12-12 00:45:32.866180,5,"pet-friendly, in Manhattan",book within 48h for best rate
302280,NYC,Harlem,200.0,10,0,1,1,224.56,190.876,False,10.9,"Near transit, Breakfast included",False,Medium,Manhattan,2025-12-01 00:45:32.866180,2025-12-15 00:45:32.866180,8,"11% off, near transit, in Manhattan",book within 48h for best rate
223930,NYC,Prospect Heights,150.0,15,1,0,0,156.13,132.7105,False,3.9,Pet-friendly,False,Medium,Brooklyn,2025-12-02 00:45:32.866180,2025-12-11 00:45:32.866180,4,"pet-friendly, in Brooklyn",book within 48h for best rate
262583,NYC,West Village,345.0,21,1,1,0,384.67,326.9695,False,10.3,"Pet-friendly, Near transit",False,High,Manhattan,2025-12-02 00:45:32.866180,2025-12-19 00:45:32.866180,12,"10% off, pet-friendly, in Manhattan",book within 48h for best rate
302309,NYC,Harlem,395.0,9,1,1,0,452.07,384.2595,False,12.6,"Pet-friendly, Near transit",False,Medium,Manhattan,2025-12-06 00:45:32.866180,2025-12-12 00:45:32.866180,5,"13% off, pet-friendly, in Manhattan",book within 48h for best rate
263005,NYC,Fort Greene,105.0,9,0,1,1,119.85,101.87249999999999,False,12.4,"Near transit, Breakfast included",False,Medium,Brooklyn,2025-12-02 00:45:32.866180,2025-12-12 00:45:32.866180,5,"12% off, near transit, in Brooklyn",book within 48h for best rate
303264,NYC,Harlem,225.0,9,0,1,0,216.11,183.6935,False,0.0,Near transit,False,Medium,Manhattan,2025-12-01 00:45:32.866180,2025-12-16 00:45:32.866180,9,"near transit, in Manhattan",book within 48h for best rate
225354,NYC,Williamsburg,140.0,16,0,1,1,159.29,135.3965,False,12.1,"Near transit, Breakfast included",False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-12 00:45:32.866180,5,"12% off, near transit, in Brooklyn",book within 48h for best rate
225976,NYC,Shore Acres,75.0,15,0,0,1,67.73,57.5705,False,0.0,Breakfast included,False,Medium,Staten Island,2025-12-04 00:45:32.866180,2025-12-16 00:45:32.866180,9,"breakfast included, in Staten Island",book within 48h for best rate
305211,NYC,Williamsburg,203.0,16,0,1,0,190.64,162.04399999999998,False,0.0,Near transit,False,High,Brooklyn,2025-12-01 00:45:32.866180,2025-12-12 00:45:32.866180,5,"near transit, in Brooklyn",book within 48h for best rate
263502,NYC,Williamsburg,185.0,23,0,0,1,169.3,143.905,False,0.0,Breakfast included,False,High,Brooklyn,2025-12-02 00:45:32.866180,2025-12-13 00:45:32.866180,6,"breakfast included, in Brooklyn",book within 48h for best rate
226021,NYC,Williamsburg,308.0,16,1,0,1,294.46,250.29099999999997,False,0.0,"Pet-friendly, Breakfast included",False,High,Brooklyn,2025-12-05 00:45:32.866180,2025-12-15 00:45:32.866180,8,"pet-friendly, in Brooklyn",book within 48h for best rate
263888,NYC,Upper West Side,259.0,24,0,0,0,234.57,199.3845,False,0.0,Standard,False,High,Manhattan,2025-12-03 00:45:32.866180,2025-12-14 00:45:32.866180,7,in Manhattan,book within 48h for best rate
305245,NYC,Harlem,395.0,21,0,1,1,393.94,334.849,False,0.0,"Near transit, Breakfast included",False,High,Manhattan,2025-12-01 00:45:32.866180,2025-12-18 00:45:32.866180,11,"near transit, in Manhattan",book within 48h for best rate
227495,NYC,Upper West Side,140.0,7,1,1,1,144.87,123.1395,False,3.4,"Pet-friendly, Near transit, Breakfast included",False,Low,Manhattan,2025-12-01 00:45:32.866180,2025-12-18 00:45:32.866180,11,"pet-friendly, in Manhattan",book within 48h for best rate
227715,NYC,Bedford-Stuyvesant,90.0,20,1,1,1,88.51,75.2335,False,0.0,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-06 00:45:32.866180,2025-12-09 00:45:32.866180,2,"pet-friendly, in Brooklyn",expires in 2d
318187,NYC,Bushwick,110.0,20,0,0,1,112.07,95.25949999999999,False,1.8,Breakfast included,False,High,Brooklyn,2025-12-03 00:45:32.866180,2025-12-11 00:45:32.866180,4,"breakfast included, in Brooklyn",book within 48h for best rate
228317,NYC,Bedford-Stuyvesant,145.0,21,1,1,1,145.66,123.81099999999999,False,0.5,"Pet-friendly, Near transit, Breakfast included",False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Brooklyn",book within 48h for best rate
269283,NYC,Crown Heights,50.0,21,0,1,0,55.7,47.345,False,10.2,Near transit,False,High,Brooklyn,2025-12-04 00:45:32.866180,2025-12-18 00:45:32.866180,11,"10% off, near transit, in Brooklyn",book within 48h for best rate
319646,NYC,Bayside,110.0,28,1,1,0,115.88,98.49799999999999,False,5.1,"Pet-friendly, Near transit",False,High,Queens,2025-12-02 00:45:32.866180,2025-12-20 00:45:32.866180,13,"pet-friendly, in Queens",book within 48h for best rate
320865,NYC,Harlem,135.0,25,1,0,0,138.05,117.3425,False,2.2,Pet-friendly,False,High,Manhattan,2025-12-05 00:45:32.866180,2025-12-14 00:45:32.866180,7,"pet-friendly, in Manhattan",book within 48h for best rate
